targetTitle,targetIndex,topTitle,similarity
프로농구,1997,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1835, 0.9999999999999998), (2089, 0.9999999999999998), (1854, 0.6726720369967021), (1917, 0.6726720369967021), (1974, 0.6726720369967021), (2083, 0.6726720369967021), (1948, 0.6490292427661932), (2075, 0.6473586997007595), (1875, 0.6460759376955647), (1876, 0.6429263277248429), (2071, 0.6429263277248429), (2054, 0.6380570558915036)]"
프로농구,1998,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(2046, 0.7530208199986701), (2076, 0.6786874632933737), (1847, 0.6769146263075305), (2084, 0.6769146263075305), (2088, 0.6769146263075305), (1856, 0.6755534539994026), (1902, 0.6755534539994026), (2016, 0.6677045108030322), (1988, 0.6670471144589535), (2070, 0.6629030686682482), (1927, 0.6536115667693521), (1846, 0.6237853422331295)]"
여자프로농구,1999,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(1869, 1.0), (1834, 0.6896786212819116), (1896, 0.6896786212819116), (2025, 0.6896786212819116), (2057, 0.6896786212819116), (1849, 0.6865326256527763), (1928, 0.6865326256527763), (2033, 0.6865326256527763), (2073, 0.6865326256527763), (2078, 0.6865326256527763), (2087, 0.6865326256527763), (1918, 0.6830517301955183)]"
NBA,2000,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1868, 0.6593007991610038), (1912, 0.6593007991610038), (1895, 0.6566077301158713), (1953, 0.6566077301158713), (2036, 0.6566077301158713), (1883, 0.6537003772692958), (1936, 0.6537003772692958), (1968, 0.6537003772692958), (2067, 0.6537003772692958), (2011, 0.6505422373784451), (1850, 0.6476897578005687), (1873, 0.6449980820464839)]"
NBA,2001,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1833, 0.6535061722400838), (2064, 0.6535061722400838), (1959, 0.6535061722400837), (1976, 0.6535061722400837), (1851, 0.6508127116894302), (1852, 0.6508127116894302), (1871, 0.6508127116894302), (1889, 0.6508127116894302), (1890, 0.6508127116894302), (1906, 0.6508127116894302), (1909, 0.6508127116894302), (1992, 0.6508127116894302)]"
NBA,2002,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1886, 0.6566077301158713), (1860, 0.6539256615441056), (1934, 0.6539256615441056), (1977, 0.6539256615441056), (2066, 0.6539256615441056), (1841, 0.651030184463439), (1923, 0.651030184463439), (2029, 0.651030184463439), (2050, 0.651030184463439), (1920, 0.6505866985470045), (1893, 0.6479052707629185), (1944, 0.6479052707629185)]"
NBA,2003,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1844, 0.6535061722400838), (1871, 0.6508127116894302), (1889, 0.6508127116894302), (1893, 0.6508127116894302), (1905, 0.6508127116894302), (1944, 0.6508127116894302), (1978, 0.6508127116894302), (2028, 0.6508127116894302), (2051, 0.6508127116894302), (2053, 0.6508127116894302), (1866, 0.6479052707629185), (1913, 0.6479052707629185)]"
NBA,2004,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1904, 0.6593007991610036), (1838, 0.6566077301158713), (1858, 0.6566077301158713), (1877, 0.6566077301158713), (1919, 0.6566077301158713), (1940, 0.6566077301158713), (1956, 0.6566077301158713), (2021, 0.6566077301158713), (2059, 0.6566077301158713), (2037, 0.6537003772692958), (1850, 0.6476897578005688), (1833, 0.6449980820464839)]"
NBA,2005,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1880, 0.6566077301158713), (2060, 0.6566077301158713), (1839, 0.6539256615441056), (1859, 0.6539256615441056), (1899, 0.6539256615441056), (1929, 0.6539256615441056), (1958, 0.6539256615441056), (1991, 0.6539256615441056), (2017, 0.6539256615441056), (2037, 0.651030184463439), (1873, 0.6505866985470045), (1892, 0.6505866985470045)]"
NBA,2006,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1891, 0.6535061722400838), (1950, 0.6535061722400838), (1993, 0.6535061722400838), (1851, 0.6508127116894302), (1872, 0.6508127116894302), (1909, 0.6508127116894302), (1932, 0.6508127116894302), (1952, 0.6508127116894302), (1960, 0.6508127116894302), (1979, 0.6508127116894302), (2019, 0.6508127116894302), (2028, 0.6508127116894302)]"
NBA,2007,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2052, 0.6566077301158713), (1842, 0.6539256615441056), (1865, 0.6539256615441056), (1946, 0.6539256615441056), (1966, 0.6539256615441056), (2043, 0.6539256615441056), (1881, 0.651030184463439), (1908, 0.651030184463439), (1923, 0.651030184463439), (1984, 0.651030184463439), (1911, 0.6505866985470045), (1957, 0.6505866985470045)]"
여자프로농구,2008,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(1887, 1.0), (2074, 0.6928316252994793), (1918, 0.6897032862202186), (1955, 0.6897032862202186), (1973, 0.6897032862202186), (2045, 0.6897032862202186), (2082, 0.6897032862202186), (1938, 0.6861817748246797), (2079, 0.6861817748246797), (1849, 0.6830517301955183), (1901, 0.6830517301955183), (1970, 0.6830517301955183)]"
프로농구,2009,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1987, 0.6704268207699827), (2080, 0.6704268207699827), (1848, 0.6461313813922426), (1870, 0.6461313813922426), (1916, 0.6444178191138761), (2055, 0.6434747131014846), (2072, 0.6434747131014846), (2047, 0.6355189333245863), (2085, 0.6355189333245863), (1972, 0.6348839615025114), (2070, 0.626322432103176), (1897, 0.6219127595626458)]"
NBA,2010,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2026, 0.6566077301158713), (1837, 0.6539256615441056), (1862, 0.6539256615441056), (1878, 0.6539256615441056), (1907, 0.6539256615441056), (1930, 0.6539256615441056), (1941, 0.6539256615441056), (2061, 0.6539256615441056), (2039, 0.6539256615441054), (1942, 0.6505866985470045), (1982, 0.6505866985470045), (2027, 0.6505866985470045)]"
NBA,2011,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1832, 0.6570664508648468), (1931, 0.6570664508648468), (1861, 0.6544086604669525), (1879, 0.6544086604669525), (1951, 0.6544086604669525), (1961, 0.6544086604669525), (2038, 0.6544086604669525), (2063, 0.6544086604669525), (1981, 0.65153903639103), (1868, 0.6505422373784451), (1912, 0.6505422373784451), (2000, 0.6505422373784451)]"
NBA,2012,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2030, 0.6562107799757992), (1890, 0.6535061722400838), (1906, 0.6535061722400838), (1952, 0.6535061722400838), (1963, 0.6535061722400838), (2049, 0.6535061722400838), (1837, 0.6505866985470045), (1929, 0.6505866985470045), (1990, 0.6505866985470045), (1844, 0.6479164301737552), (1993, 0.6479164301737552), (1861, 0.6474157856816836)]"
NBA,2013,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1994, 1.0), (1954, 0.6593007991610038), (1913, 0.6566077301158713), (1935, 0.6566077301158713), (2041, 0.6566077301158713), (1841, 0.6537003772692958), (1883, 0.6537003772692958), (1968, 0.6537003772692958), (2029, 0.6537003772692958), (2067, 0.6537003772692958), (1911, 0.6449980820464839), (1920, 0.6449980820464839)]"
NBA,2014,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1884, 1.0), (1911, 0.6535061722400837), (1957, 0.6535061722400837), (1985, 0.6535061722400837), (1932, 0.6508127116894302), (2053, 0.6508127116894302), (1843, 0.6479052707629185), (1860, 0.6479052707629185), (1941, 0.6479052707629185), (1946, 0.6479052707629185), (1966, 0.6479052707629185), (1995, 0.6479052707629185)]"
프로농구,2015,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(2086, 1.0000000000000002), (2034, 0.669064385023938), (2077, 0.669064385023938), (1915, 0.6441588408775756), (1996, 0.6441588408775756), (1925, 0.6427563101963627), (1836, 0.6414267998808824), (2081, 0.6414267998808824), (1855, 0.6337648993102833), (1903, 0.6337648993102833), (1972, 0.6290816028521142), (1988, 0.6244779029173341)]"
프로농구,2016,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1998, 0.6677045108030324), (2046, 0.6677045108030324), (1876, 0.6475510368171213), (2071, 0.6475510368171213), (2076, 0.6438797614815696), (1847, 0.6421978476149846), (2084, 0.6421978476149846), (2088, 0.6421978476149846), (1856, 0.640906485465992), (1902, 0.640906485465992), (1988, 0.6328364087803144), (2070, 0.628904897798308)]"
NBA,2017,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1880, 0.6566077301158713), (2060, 0.6566077301158713), (1839, 0.6539256615441056), (1859, 0.6539256615441056), (1899, 0.6539256615441056), (1929, 0.6539256615441056), (1958, 0.6539256615441056), (1991, 0.6539256615441056), (2005, 0.6539256615441056), (2037, 0.651030184463439), (1891, 0.6505866985470045), (1950, 0.6505866985470045)]"
NBA,2018,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1873, 0.6535061722400838), (1892, 0.6535061722400838), (1910, 0.6535061722400838), (2040, 0.6535061722400838), (2062, 0.6535061722400838), (1959, 0.6535061722400837), (1976, 0.6535061722400837), (1851, 0.6508127116894302), (1871, 0.6508127116894302), (1890, 0.6508127116894302), (1909, 0.6508127116894302), (1921, 0.6508127116894302)]"
NBA,2019,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1833, 0.6535061722400838), (1993, 0.6535061722400838), (2064, 0.6535061722400838), (1852, 0.6508127116894302), (1889, 0.6508127116894302), (1906, 0.6508127116894302), (1932, 0.6508127116894302), (1952, 0.6508127116894302), (1960, 0.6508127116894302), (1992, 0.6508127116894302), (2001, 0.6508127116894302), (2006, 0.6508127116894302)]"
NBA,2020,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1852, 0.6535061722400837), (1921, 0.6535061722400837), (1943, 0.6535061722400837), (1960, 0.6535061722400837), (1978, 0.6535061722400837), (1850, 0.6506202846414129), (1865, 0.6505866985470045), (1877, 0.6505866985470045), (1899, 0.6505866985470045), (1991, 0.6505866985470045), (1873, 0.6479164301737553), (1891, 0.6479164301737553)]"
NBA,2021,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1858, 0.9999999999999999), (1919, 0.9999999999999999), (1904, 0.6566077301158713), (2004, 0.6566077301158713), (1838, 0.6539256615441056), (1877, 0.6539256615441056), (1940, 0.6539256615441056), (1956, 0.6539256615441056), (2059, 0.6539256615441056), (2037, 0.651030184463439), (1871, 0.6479052707629185), (1889, 0.6479052707629185)]"
NBA,2022,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2042, 0.6566077301158713), (1866, 0.6539256615441056), (1965, 0.6539256615441056), (1990, 0.6539256615441056), (1845, 0.651030184463439), (1881, 0.651030184463439), (1900, 0.651030184463439), (1924, 0.651030184463439), (1936, 0.651030184463439), (2065, 0.651030184463439), (1920, 0.6505866985470045), (1893, 0.6479052707629185)]"
NBA,2023,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1840, 0.6570664508648468), (1937, 0.6570664508648468), (2069, 0.6570664508648468), (1863, 0.6544086604669525), (1914, 0.6544086604669525), (1980, 0.6544086604669525), (2031, 0.6544086604669525), (1947, 0.65153903639103), (1962, 0.65153903639103), (1864, 0.6505422373784451), (1882, 0.6505422373784451), (1922, 0.6505422373784451)]"
NBA,2024,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1894, 0.6537003772692958), (1945, 0.6537003772692958), (1964, 0.6537003772692958), (1853, 0.651030184463439), (1867, 0.651030184463439), (1874, 0.651030184463439), (1885, 0.651030184463439), (1967, 0.651030184463439), (1983, 0.651030184463439), (2032, 0.651030184463439), (2044, 0.651030184463439), (2058, 0.651030184463439)]"
여자프로농구,2025,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(1896, 1.0), (1849, 0.6896786212819116), (1869, 0.6896786212819116), (1999, 0.6896786212819116), (2073, 0.6896786212819116), (2087, 0.6896786212819116), (1918, 0.6861817748246795), (1973, 0.6861817748246795), (1834, 0.6836531513818278), (1857, 0.6836531513818278), (1938, 0.6836531513818278), (1986, 0.6836531513818278)]"
NBA,2026,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1837, 0.6566077301158714), (1862, 0.6566077301158714), (1878, 0.6566077301158714), (1907, 0.6566077301158714), (1930, 0.6566077301158714), (1941, 0.6566077301158714), (2010, 0.6566077301158714), (2061, 0.6566077301158714), (2039, 0.6566077301158713), (1981, 0.6505422373784453), (1844, 0.644998082046484), (1993, 0.644998082046484)]"
NBA,2027,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2048, 1.0000000000000002), (1942, 0.6562107799757992), (1982, 0.6562107799757992), (1872, 0.6535061722400838), (1905, 0.6535061722400838), (1992, 0.6535061722400838), (1850, 0.6506202846414129), (1838, 0.6505866985470045), (1859, 0.6505866985470045), (1888, 0.6505866985470045), (1956, 0.6505866985470045), (2010, 0.6505866985470045)]"
NBA,2028,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1844, 0.6535061722400838), (1891, 0.6535061722400838), (1950, 0.6535061722400838), (1851, 0.6508127116894302), (1872, 0.6508127116894302), (1893, 0.6508127116894302), (1909, 0.6508127116894302), (1979, 0.6508127116894302), (2003, 0.6508127116894302), (2006, 0.6508127116894302), (2051, 0.6508127116894302), (2053, 0.6508127116894302)]"
NBA,2029,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1841, 1.0000000000000002), (1886, 0.6537003772692958), (1954, 0.6537003772692958), (1994, 0.6537003772692958), (2013, 0.6537003772692958), (1860, 0.651030184463439), (1913, 0.651030184463439), (1934, 0.651030184463439), (1935, 0.651030184463439), (1977, 0.651030184463439), (2002, 0.651030184463439), (2041, 0.651030184463439)]"
NBA,2030,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2012, 0.6562107799757992), (1890, 0.6535061722400838), (1906, 0.6535061722400838), (1952, 0.6535061722400838), (1963, 0.6535061722400838), (2049, 0.6535061722400838), (1837, 0.6505866985470045), (1929, 0.6505866985470045), (1990, 0.6505866985470045), (1911, 0.6479164301737553), (1920, 0.6479164301737553), (1985, 0.6479164301737553)]"
NBA,2031,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1863, 1.0), (1980, 1.0), (1840, 0.659960419762439), (1937, 0.659960419762439), (2069, 0.659960419762439), (1914, 0.6572909234514853), (1947, 0.6544086604669525), (1962, 0.6544086604669525), (2023, 0.6544086604669525), (1911, 0.6474157856816836), (1957, 0.6474157856816836), (1884, 0.6447474269841267)]"
NBA,2032,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1894, 0.6566077301158713), (1945, 0.6566077301158713), (1964, 0.6566077301158713), (1874, 0.6539256615441056), (1983, 0.6539256615441056), (2068, 0.6539256615441056), (1845, 0.651030184463439), (1908, 0.651030184463439), (1933, 0.651030184463439), (2024, 0.651030184463439), (1985, 0.6505866985470045), (1884, 0.6479052707629185)]"
여자프로농구,2033,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(1938, 0.6896786212819117), (2079, 0.6896786212819117), (1834, 0.6896786212819116), (2057, 0.6896786212819116), (1849, 0.6865326256527763), (1869, 0.6865326256527763), (1901, 0.6865326256527763), (1928, 0.6865326256527763), (1970, 0.6865326256527763), (1999, 0.6865326256527763), (2078, 0.6865326256527763), (2087, 0.6865326256527763)]"
프로농구,2034,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(2077, 0.7453308652672854), (2015, 0.669064385023938), (2086, 0.669064385023938), (1925, 0.6672663961392338), (1836, 0.6658861878973736), (2081, 0.6658861878973736), (1855, 0.6579321177463411), (1903, 0.6579321177463411), (1972, 0.6530702341675716), (1988, 0.6482909823490267), (2054, 0.6436700040232726), (1846, 0.6334220093631364)]"
프로농구,2035,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(2055, 0.6596601173846834), (2072, 0.6596601173846834), (1915, 0.65291913474075), (1996, 0.65291913474075), (1989, 0.6330005772459284), (2056, 0.6262659654593182), (1926, 0.6239096602643848), (1836, 0.6232615684874148), (2081, 0.6232615684874148), (2009, 0.6191785974281742), (1975, 0.6171848918325037), (2015, 0.6165376477928189)]"
NBA,2036,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1895, 1.0000000000000002), (1868, 0.6566077301158713), (1912, 0.6566077301158713), (2000, 0.6566077301158713), (1953, 0.6539256615441056), (1883, 0.651030184463439), (1936, 0.651030184463439), (1968, 0.651030184463439), (2067, 0.651030184463439), (1993, 0.6505866985470045), (1932, 0.6479052707629185), (1952, 0.6479052707629185)]"
NBA,2037,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1880, 0.6537003772692954), (1904, 0.6537003772692954), (2004, 0.6537003772692954), (2060, 0.6537003772692954), (1838, 0.6510301844634387), (1839, 0.6510301844634387), (1859, 0.6510301844634387), (1877, 0.6510301844634387), (1899, 0.6510301844634387), (1929, 0.6510301844634387), (1940, 0.6510301844634387), (1956, 0.6510301844634387)]"
NBA,2038,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2063, 1.0), (1832, 0.659960419762439), (1931, 0.659960419762439), (1861, 0.6572909234514853), (1879, 0.6572909234514853), (1951, 0.6572909234514853), (1961, 0.6572909234514853), (1981, 0.6544086604669525), (2011, 0.6544086604669525), (2020, 0.6474157856816836), (1852, 0.6447474269841267), (1921, 0.6447474269841267)]"
NBA,2039,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2026, 0.6566077301158713), (1837, 0.6539256615441056), (1862, 0.6539256615441056), (1878, 0.6539256615441056), (1907, 0.6539256615441056), (1930, 0.6539256615441056), (1941, 0.6539256615441056), (2010, 0.6539256615441056), (2061, 0.6539256615441056), (1871, 0.6479052707629185), (1889, 0.6479052707629185), (1905, 0.6479052707629185)]"
NBA,2040,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1873, 1.0000000000000002), (1892, 0.6562107799757992), (1910, 0.6562107799757992), (2062, 0.6562107799757992), (1921, 0.6535061722400838), (1943, 0.6535061722400838), (1979, 0.6535061722400838), (2018, 0.6535061722400838), (1850, 0.6506202846414129), (1862, 0.6505866985470045), (1965, 0.6505866985470045), (2005, 0.6505866985470045)]"
NBA,2041,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1954, 0.6566077301158713), (1994, 0.6566077301158713), (2013, 0.6566077301158713), (1913, 0.6539256615441056), (1935, 0.6539256615441056), (1841, 0.651030184463439), (1883, 0.651030184463439), (1968, 0.651030184463439), (2029, 0.651030184463439), (2067, 0.651030184463439), (1920, 0.6505866985470045), (1893, 0.6479052707629185)]"
NBA,2042,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1866, 0.6566077301158713), (1965, 0.6566077301158713), (1990, 0.6566077301158713), (2022, 0.6566077301158713), (1845, 0.6537003772692958), (1881, 0.6537003772692958), (1900, 0.6537003772692958), (1924, 0.6537003772692958), (1936, 0.6537003772692958), (2065, 0.6537003772692958), (1844, 0.6449980820464839), (1993, 0.6449980820464839)]"
NBA,2043,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2052, 0.6566077301158713), (1842, 0.6539256615441056), (1865, 0.6539256615441056), (1946, 0.6539256615441056), (1966, 0.6539256615441056), (2007, 0.6539256615441056), (1881, 0.651030184463439), (1908, 0.651030184463439), (1923, 0.651030184463439), (1984, 0.651030184463439), (1833, 0.6505866985470045), (2064, 0.6505866985470045)]"
NBA,2044,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2058, 1.0000000000000002), (1853, 0.6539256615441056), (1867, 0.6539256615441056), (1885, 0.6539256615441056), (1967, 0.6539256615441056), (1900, 0.651030184463439), (1924, 0.651030184463439), (1984, 0.651030184463439), (2024, 0.651030184463439), (1985, 0.6505866985470045), (1884, 0.6479052707629185), (2014, 0.6479052707629185)]"
여자프로농구,2045,"여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구, 여자프로농구","[(2074, 0.6928316252994793), (1887, 0.6897032862202186), (1918, 0.6897032862202186), (1955, 0.6897032862202186), (1973, 0.6897032862202186), (2008, 0.6897032862202186), (2082, 0.6897032862202186), (1857, 0.6861817748246796), (1986, 0.6861817748246796), (2090, 0.6861817748246796), (1901, 0.6830517301955183), (1928, 0.6830517301955183)]"
프로농구,2046,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1998, 0.7530208199986701), (2076, 0.6786874632933737), (1847, 0.6769146263075305), (2084, 0.6769146263075305), (2088, 0.6769146263075305), (1856, 0.6755534539994026), (1902, 0.6755534539994026), (2016, 0.6677045108030322), (1988, 0.6670471144589535), (2070, 0.6629030686682482), (1927, 0.6536115667693521), (1846, 0.6237853422331295)]"
프로농구,2047,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(2085, 1.0), (1987, 0.6625212506503976), (2080, 0.6625212506503976), (1876, 0.6523343523624864), (2071, 0.6523343523624864), (1848, 0.6385122993629853), (1870, 0.6385122993629853), (1916, 0.6368189431478699), (2009, 0.6355189333245864), (1975, 0.6283214532886204), (1972, 0.6273975073214367), (1949, 0.6266294208899725)]"
NBA,2048,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(2027, 1.0000000000000002), (1942, 0.6562107799757992), (1982, 0.6562107799757992), (1872, 0.6535061722400838), (1905, 0.6535061722400838), (1992, 0.6535061722400838), (1850, 0.6506202846414129), (1838, 0.6505866985470045), (1859, 0.6505866985470045), (1888, 0.6505866985470045), (1956, 0.6505866985470045), (2010, 0.6505866985470045)]"
NBA,2049,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1890, 1.0000000000000002), (2012, 0.6535061722400838), (2030, 0.6535061722400838), (1959, 0.6535061722400837), (1976, 0.6535061722400837), (1851, 0.6508127116894302), (1871, 0.6508127116894302), (1906, 0.6508127116894302), (1909, 0.6508127116894302), (1952, 0.6508127116894302), (1963, 0.6508127116894302), (2001, 0.6508127116894302)]"
NBA,2050,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1864, 0.6537003772692954), (1882, 0.6537003772692954), (1886, 0.6537003772692954), (1922, 0.6537003772692954), (1969, 0.6537003772692954), (1843, 0.6510301844634387), (1860, 0.6510301844634387), (1888, 0.6510301844634387), (1934, 0.6510301844634387), (1977, 0.6510301844634387), (1995, 0.6510301844634387), (2002, 0.6510301844634387)]"
NBA,2051,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1891, 0.6535061722400838), (1950, 0.6535061722400838), (1851, 0.6508127116894302), (1871, 0.6508127116894302), (1872, 0.6508127116894302), (1889, 0.6508127116894302), (1905, 0.6508127116894302), (1909, 0.6508127116894302), (1944, 0.6508127116894302), (1978, 0.6508127116894302), (1979, 0.6508127116894302), (2003, 0.6508127116894302)]"
NBA,2052,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1842, 0.6566077301158713), (1865, 0.6566077301158713), (1946, 0.6566077301158713), (1966, 0.6566077301158713), (2007, 0.6566077301158713), (2043, 0.6566077301158713), (1881, 0.6537003772692958), (1908, 0.6537003772692958), (1923, 0.6537003772692958), (1984, 0.6537003772692958), (1911, 0.6449980820464839), (1920, 0.6449980820464839)]"
NBA,2053,"NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA, NBA","[(1844, 0.6535061722400838), (1911, 0.6535061722400837), (1957, 0.6535061722400837), (1884, 0.6508127116894302), (1893, 0.6508127116894302), (1932, 0.6508127116894302), (2003, 0.6508127116894302), (2014, 0.6508127116894302), (2028, 0.6508127116894302), (1866, 0.6479052707629185), (1913, 0.6479052707629185), (1935, 0.6479052707629185)]"
프로농구,2054,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(1854, 0.6720191622216919), (1917, 0.6720191622216919), (1974, 0.6720191622216919), (2083, 0.6720191622216919), (1948, 0.6483993149595643), (2075, 0.6467303932718124), (1875, 0.6454488762759378), (2034, 0.6436700040232726), (2077, 0.6436700040232726), (1835, 0.6380570558915036), (1997, 0.6380570558915036), (2089, 0.6380570558915036)]"
프로농구,2055,"프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구, 프로농구","[(2072, 0.737798936105035), (2035, 0.6596601173846834), (1989, 0.6578390573063175), (1926, 0.648391419385973), (1836, 0.6477178969612938), (2081, 0.6477178969612938), (2009, 0.6434747131014846), (1846, 0.6427205973435719), (1939, 0.6427205973435719), (1856, 0.6386443584153365), (1902, 0.6386443584153365), (1875, 0.6339765763771181)]"
