title,openDate,finalDate,info,image,categoryName,category
임영웅 콘서트: IM HERO TOUR [대전],2023.12.29,2023.12.31,대전컨벤션센터(DCC),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229261_231103_110213.gif,콘서트,공연 전시
반도,2023.11.24,2023.11.24,플랫폼-엘 컨템포러리 아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229260_231103_110046.gif,한국음악(국악),공연 전시
제3회 디벨렌트리오 정기연주회,2023.11.30,2023.11.30,대전시립연정국악원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229259_231103_105939.gif,서양음악(클래식),공연 전시
피노키오의 모험 [대구],2023.12.09,2023.12.10,어울아트센터(구. 대구북구문예회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229258_231103_105510.jpg,서양음악(클래식),공연 전시
"두들팝ver.2, 폴리팝",2023.12.21,2024.01.21,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229257_231103_105401.gif,뮤지컬,공연 전시
BAND OAH! CONCERT: SNAP SHOT,2023.11.25,2023.11.25,얼라이브홀(구. 크랙홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229255_231103_104934.jpg,콘서트,공연 전시
"박지연 피아노 리사이틀, 라흐마니노프의 회상 [부산]",2023.12.02,2023.12.02,금정문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229256_231103_104930.gif,서양음악(클래식),공연 전시
돈 조반니 [고령],2023.11.18,2023.11.18,경북고령대가야문화누리 (구. 대가야국악당),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229254_231103_104913.jpg,서양음악(클래식),공연 전시
콘텐츠 창의인재동반사업 쇼케이스: 데뷔를 대비하라,2023.11.18,2023.11.19,국립극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229253_231103_104513.jpg,복합,공연 전시
시간에,2023.11.16,2023.11.19,소극장 플랫폼74,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229252_231103_103756.gif,연극,공연 전시
제60회 콰르텟21 정기연주회,2023.11.25,2023.11.25,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229251_231103_103444.gif,서양음악(클래식),공연 전시
"음악이 주는 선물XVIII, 건반 위의 친근한 클래식 [순천]",2023.11.17,2023.11.17,순천문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229249_231103_102859.gif,서양음악(클래식),공연 전시
제14회 대구학생국악단 정기연주회,2023.11.18,2023.11.18,대구학생문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229248_231103_102831.jpg,한국음악(국악),공연 전시
"제84회 대구시립무용단 정기공연, 대구 춤 시리즈 II: Grenz.land Daegu",2023.12.01,2023.12.02,대구문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229247_231103_102454.jpg,무용,공연 전시
이루미 피아노 독주회,2023.11.29,2023.11.29,영산아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229245_231103_102025.gif,서양음악(클래식),공연 전시
"유효정 바이올린 독주회, The Challenge II",2023.12.02,2023.12.02,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229244_231103_101846.gif,서양음악(클래식),공연 전시
단델re:ON,2023.11.18,2023.11.26,성북정보도서관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229242_231103_101731.jpg,연극,공연 전시
길병민 리사이틀: RINASCERE,2023.11.18,2023.11.19,푸르지오아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229239_231103_100606.gif,서양음악(클래식),공연 전시
전설이 부르다 6탄: 대환장 나이트 페스티벌 [경산],2023.12.17,2023.12.17,천마아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229238_231103_100249.jpg,콘서트,공연 전시
"그림 읽어주는 베토벤, 세계명작극장: 플란다스의 개 [서울]",2023.12.16,2023.12.16,대원 팝콘D 스퀘어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229236_231103_100010.gif,서양음악(클래식),공연 전시
수박수영장 [영월],2023.12.15,2023.12.16,영월군문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229235_231103_095928.gif,뮤지컬,공연 전시
구둣방 할아버지와 요정들 [광주],2023.11.29,2023.12.25,레미어린이극장 [광주수완],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229234_231103_095336.jpg,뮤지컬,공연 전시
Nomercy Company Compilation 노머시컴퍼니 앨범 발매 공연,2023.11.25,2023.11.25,컨벤트펍 (The convent Live Pub),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229233_231103_094958.gif,콘서트,공연 전시
격(隔),2023.12.08,2023.12.09,대학로예술극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229232_231103_094737.png,무용,공연 전시
"LIVECONNECT STAGE with OFFB, 색채의 밤 Colour Night",2023.11.18,2023.11.18,살롱 문보우,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229231_231103_094248.gif,콘서트,공연 전시
콩나물버스,2023.11.22,2023.11.25,은평문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229230_231103_094014.gif,뮤지컬,공연 전시
호두까기인형 [군산],2023.12.02,2023.12.02,군산예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229227_231103_093038.gif,뮤지컬,공연 전시
허원숙 하이든 프로젝트 Ⅳ: 실험가 정신,2023.12.14,2023.12.14,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229223_231102_145550.gif,서양음악(클래식),공연 전시
행동지문: 지은이책상에앉아대본을쓰고있다.,2023.11.17,2023.11.18,동숭무대소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229222_231102_145051.gif,연극,공연 전시
"나빌레라예술단, 반란: better days [광주]",2023.11.25,2023.11.25,광주북구문화센터(양산도서관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229220_231102_144750.jpg,무용,공연 전시
핑크빌 기묘한과일 [의정부],2023.11.23,2023.11.25,의정부아트캠프,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229219_231102_144544.jpg,연극,공연 전시
AKMU CONCERT: AKMUTOPIA [수원],2024.01.06,2024.01.07,수원컨벤션센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229218_231102_143957.gif,콘서트,공연 전시
어린이 서커스 마술쇼 [사천],2023.12.16,2023.12.16,사천문화원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229217_231102_143625.gif,서커스/마술,공연 전시
"먼데이프로젝트 시즌6, 숨비 EP 앨범 발매 콘서트: 다이아몬드",2023.11.21,2023.11.21,클럽온에어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229216_231102_143420.jfif,콘서트,공연 전시
"먼데이프로젝트 IN 라이브클럽, LOVE IS ALL: 종연 단독 콘서트",2023.11.22,2023.11.22,공상온도,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229214_231102_142946.jfif,콘서트,공연 전시
호두까기 인형 [수원],2023.12.16,2023.12.17,경기아트센터(구. 경기도문화의전당),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229211_231102_142047.jpg,뮤지컬,공연 전시
호두까기인형 [안양],2023.12.23,2023.12.24,안양아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229209_231102_140611.jpg,뮤지컬,공연 전시
최백호 콘서트 [부산],2023.12.15,2023.12.15,동래문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229207_231102_140204.jpg,콘서트,공연 전시
"제20회 평창대관령음악제, 앙상블블랭크: 강원의 사계: 겨울",2023.12.15,2023.12.15,알펜시아 리조트,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229208_231102_140205.gif,서양음악(클래식),공연 전시
(당)신의 재판 [창원],2023.11.03,2023.11.19,나비아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229206_231102_135513.jpg,연극,공연 전시
"제6회 종로문화다양성연극제, 나를 잊지 말아요",2023.11.22,2023.12.03,미마지아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229198_231102_133940.gif,연극,공연 전시
"제3회 앙상블유터피정기연주회, 절망에서 희망으로 [대구]",2023.11.18,2023.11.18,수성아트피아,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229197_231102_133436.jpg,서양음악(클래식),공연 전시
"제23회 월드 2인극 페스티벌, 깐돌이와 나",2023.11.18,2023.11.19,예술공간 혜화,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229196_231102_133406.gif,연극,공연 전시
조성모 & 더원 The story,2023.12.30,2023.12.30,건국대학교 새천년관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229195_231102_133228.jpg,콘서트,공연 전시
"김단희 서도소리 독창회 Ⅱ, 단희:謠 [대구]",2023.11.24,2023.11.24,대구문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229194_231102_132709.png,한국음악(국악),공연 전시
춤밥! 비밥!: 시집가는날 [칠곡],2023.11.28,2023.11.28,칠곡군교육문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229193_231102_132707.jpg,무용,공연 전시
"모든예술31X안양 선정작, 기억해주세요: 안양 애국지사 원태우",2023.11.29,2023.11.30,안양아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229190_231102_131912.gif,연극,공연 전시
10CM WINTER CONCERT: 9+1,2024.01.27,2024.01.28,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229189_231102_131342.gif,콘서트,공연 전시
아시아금교류회 창단 30주년 기념연주회,2023.11.19,2023.11.19,국립국악원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229188_231102_131131.gif,한국음악(국악),공연 전시
국립오페라단 초청 신예성악가와 함께하는 오페라 여행,2023.12.06,2023.12.06,부산문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229187_231102_130832.jpg,서양음악(클래식),공연 전시
"키즈예술공연, 빨간 모자 (11월)",2023.11.18,2023.11.18,강남씨어터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229186_231102_130346.gif,서양음악(클래식),공연 전시
야류별곡(野遊別曲) [강릉],2023.11.18,2023.11.18,강릉아트센터(구. 강릉문화예술관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229184_231102_130214.jpg,무용,공연 전시
제26회 원미동인회 정기연주회,2023.11.23,2023.11.23,세종문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229179_231102_125214.png,서양음악(클래식),공연 전시
로제타,2023.12.08,2023.12.09,국립아시아문화전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229177_231102_124628.jpg,연극,공연 전시
제13회 Duo Dance Festival,2023.11.08,2023.12.03,성균소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229176_231102_124047.gif,무용,공연 전시
"정전70주년 주제공연, 갬블러크루 X 고블린파티: 여름을 덮다",2023.11.19,2023.11.19,계룡문화예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229175_231102_123837.gif,대중무용,공연 전시
"거암아트홀 그랜드 오픈 페스티벌, 이경숙 & 김규연 듀오 콘서트",2023.12.21,2023.12.21,거암아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229173_231102_123133.gif,서양음악(클래식),공연 전시
김범룡 디너콘서트,2023.12.30,2023.12.30,더케이호텔 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229172_231102_122508.gif,콘서트,공연 전시
정밀아의 소소살롱,2023.11.25,2023.11.25,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229171_231102_122040.gif,콘서트,공연 전시
송성준 피아노 독주회,2023.11.30,2023.11.30,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229170_231102_121908.gif,서양음악(클래식),공연 전시
달달한 음악으로의 초대 [제주],2023.11.25,2023.11.25,제주특별자치도 설문대여성문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229168_231102_120925.gif,서양음악(클래식),공연 전시
"브로큰 발렌타인 단독 콘서트, FIVE",2023.11.25,2023.11.25,노들섬,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229165_231102_113644.jfif,콘서트,공연 전시
"전원경의 아트살롱, 그림 콘서트: 상트페테르부르크의 겨울 바람",2023.11.29,2023.11.29,당진문예의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229164_231102_113357.jpg,복합,공연 전시
"난장 정기공연, 꾸물꾸물: 길 위의 우리",2023.11.17,2023.11.19,한양대학교 [안산],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229163_231102_113016.png,뮤지컬,공연 전시
"발걸음의 지우 두 번째 공연, Crescendo No.2",2023.11.18,2023.11.18,구름아래소극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229160_231102_111429.gif,콘서트,공연 전시
급식걸즈: 뿌슝빠슝 깨져버린 우정 [창원],2024.01.27,2024.01.28,KBS홀 [창원],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229159_231102_110728.gif,뮤지컬,공연 전시
"장기하 단독공연, ㅈㄱㅎ (12.03. 일 스탠딩)",2023.12.03,2023.12.03,블루스퀘어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229158_231102_110708.gif,콘서트,공연 전시
"민속악연주단 선풍 9번째 이야기: 춤, 바람 [대구]",2023.11.19,2023.11.19,대구문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229157_231102_110436.jpg,한국음악(국악),공연 전시
"장기하 단독공연, ㅈㄱㅎ (12.02. 토 지정석)",2023.12.02,2023.12.02,블루스퀘어,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229156_231102_110233.gif,콘서트,공연 전시
XYLØ 한국 쇼케이스,2023.11.19,2023.11.19,무신사 개러지(구. 왓챠홀),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229155_231102_105848.gif,콘서트,공연 전시
미스터 트롯과 명품국악,2023.11.25,2023.11.25,영천시민회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229154_231102_105710.jpg,한국음악(국악),공연 전시
"TOMORROW X TOGETHER WORLD TOUR, ACT: SWEET MIRAGE FINALE [서울]",2023.12.02,2023.12.03,고척스카이돔,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229153_231102_105142.gif,콘서트,공연 전시
윈터콘서트: 짙은,2023.12.16,2023.12.16,성북미디어문화마루 꿈빛극장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229152_231102_104603.gif,콘서트,공연 전시
정동하X소향 THE GREATEST: 전율 [성남],2023.12.16,2023.12.16,성남아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229151_231102_104556.gif,콘서트,공연 전시
STU심포니콰이어 40주년 기념 정기연주회: DONA NOBIS PACEM,2023.11.21,2023.11.21,부천아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229150_231102_104137.jpg,서양음악(클래식),공연 전시
Loossemble 1st FAN-CON: Make a voyage,2023.11.25,2023.11.25,공감센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229147_231102_103035.jpg,콘서트,공연 전시
"박해미의 살롱콘서트, 라비앙로즈 [부산]",2023.11.17,2023.11.17,부산북구문화예술회관 (구.북구문화빙상센터),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229146_231102_102725.jpg,뮤지컬,공연 전시
이동수 단독 공연: Happy Dongsoo Day,2023.12.02,2023.12.02,카페 언플러그드,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229144_231102_101742.gif,콘서트,공연 전시
"DISCO with 87dance, Section 2: 레트로",2023.11.25,2023.11.25,KT&G 상상마당 [춘천],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229143_231102_101253.jfif,콘서트,공연 전시
엄정화 단독 콘서트: 초대 [서울],2023.12.09,2023.12.10,잠실학생체육관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229142_231102_101103.png,콘서트,공연 전시
"김종규 지휘자와 함께하는 뮤지컬의 밤, 오페라의 유령",2023.11.28,2023.11.28,서울주문화센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229141_231102_100833.png,뮤지컬,공연 전시
엄정화 단독 콘서트: 초대 [부산],2023.12.31,2023.12.31,벡스코 (BEXCO),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229139_231102_100319.jfif,콘서트,공연 전시
"월간뮤지크, 고상지 트리오",2023.11.29,2023.11.29,양천문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229136_231102_094833.gif,서양음악(클래식),공연 전시
"허용별 콘서트, 보컬 전쟁: The War of Vocalists [부산]",2023.12.30,2023.12.30,부산시민회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229135_231102_094642.gif,콘서트,공연 전시
"커피콘서트 X, 윤한: 크리스마스 인 시네마",2023.12.20,2023.12.20,인천동구문화체육센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229134_231102_094641.png,서양음악(클래식),공연 전시
"제970회 목요예술무대: 여덟 번째 파장, 브로콜리너마저",2023.11.23,2023.11.23,강남씨어터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229133_231102_093925.gif,콘서트,공연 전시
엄정화 단독 콘서트: 초대 [대구],2023.12.23,2023.12.23,엑스코(exco),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229132_231102_093858.jpg,콘서트,공연 전시
"허용별 콘서트, 보컬 전쟁: The War of Vocalists [대구]",2023.12.23,2023.12.23,엑스코(exco),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229131_231102_093815.gif,콘서트,공연 전시
"진주국제재즈페스티벌, JINJU JAZZ WEEK (12.6)",2023.12.06,2023.12.06,아시아 레이크사이드 호텔 (Asia Lakeside Hotel),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229130_231102_093735.gif,콘서트,공연 전시
"AKMU CONCERT, AKMUTOPIA [대전]",2024.01.20,2024.01.21,대전컨벤션센터(DCC),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229129_231102_093025.gif,콘서트,공연 전시
Winter in The Light 불빛 속 겨울,2023.12.02,2023.12.02,아트리홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229127_231101_155606.jpg,서양음악(클래식),공연 전시
함께부르는 1절 가곡제 [부산],2023.11.24,2023.11.24,금정문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229125_231101_153133.gif,서양음악(클래식),공연 전시
"체코소년합창단 보니푸에리, 크리스마스콘서트",2023.12.17,2023.12.17,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229124_231101_152633.gif,서양음악(클래식),공연 전시
이주희 피아노 독주회,2023.11.21,2023.11.21,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229122_231101_151857.gif,서양음악(클래식),공연 전시
이선영 비올라 독주회,2023.11.19,2023.11.19,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229121_231101_151601.gif,서양음악(클래식),공연 전시
노희섭 디너쇼,2023.12.06,2023.12.06,더 리버사이드 호텔,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229120_231101_151442.gif,서양음악(클래식),공연 전시
"제2회 K Chamber 정기연주회, 송년음악회 [대전]",2023.12.12,2023.12.12,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229118_231101_150804.gif,서양음악(클래식),공연 전시
자우림 단독 콘서트: MIDNIGHT EXPRESS [부산],2023.12.25,2023.12.25,벡스코 (BEXCO),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229115_231101_150312.gif,콘서트,공연 전시
임홍균 바이올린 독주회,2023.11.24,2023.11.24,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229114_231101_145825.gif,서양음악(클래식),공연 전시
"에일리 전국투어, I AM: COLORFUL [부천]",2024.01.06,2024.01.06,부천실내체육관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229113_231101_145739.gif,콘서트,공연 전시
"정나래 작곡 발표회, 음의 유영",2023.11.27,2023.11.27,일신홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229112_231101_145600.gif,서양음악(클래식),공연 전시
"장민호 전국투어 콘서트, 호시절(好時節): 민호랜드 MIN-HO LAND [부산]",2023.12.23,2023.12.24,부산시민회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229111_231101_145522.gif,콘서트,공연 전시
키리에,2023.11.30,2023.12.11,국립정동극장 세실 (구.세실극장),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229110_231101_145157.gif,연극,공연 전시
아벨 콰르텟 X 마사야카메이 [과천],2023.11.25,2023.11.25,과천시민회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229109_231101_144815.gif,서양음악(클래식),공연 전시
얼이섞다 [태백],2023.11.17,2023.11.17,태백문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229108_231101_144301.gif,무용,공연 전시
"송영훈의 4 첼리스트, 부에노스 아이레스 겨울",2024.01.27,2024.01.27,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229107_231101_144143.gif,서양음악(클래식),공연 전시
"회원음악회, 필하모닉스 [대전]",2023.12.19,2023.12.19,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229106_231101_143926.gif,서양음악(클래식),공연 전시
호두까기 인형 [세종],2023.12.13,2023.12.13,세종문화예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229105_231101_143542.gif,무용,공연 전시
"손민수, 윌슨 응 & 통영페스티벌오케스트라: ALL BRAHMS",2023.11.25,2023.11.25,성남아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229104_231101_142712.gif,서양음악(클래식),공연 전시
KCO 트로이카콘서트 시리즈 33,2023.11.22,2023.11.22,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229103_231101_142556.gif,서양음악(클래식),공연 전시
자우림 단독 콘서트: MIDNIGHT EXPRESS [서울],2023.12.29,2023.12.31,장충체육관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229101_231101_141753.gif,콘서트,공연 전시
호랑이의 꽃길 [인천],2023.12.01,2023.12.01,부평문화사랑방,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229100_231101_141007.gif,연극,공연 전시
"제1회 대구 창작 뮤지컬 페스타, 개막식 & 뮤지컬 HAPPY BY BUS 갈라 콘서트",2023.11.28,2023.11.28,봉산문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229099_231101_140414.jpg,뮤지컬,공연 전시
"복불복 게임국악콘서트, New 재비마블 [수원]",2023.12.10,2023.12.10,수원SK아트리움,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229098_231101_140134.gif,한국음악(국악),공연 전시
베이스 이찬영 귀국독창회,2023.11.19,2023.11.19,영산아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229096_231101_135514.gif,서양음악(클래식),공연 전시
박소영 바이올린 독주회,2023.11.18,2023.11.18,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229095_231101_135039.gif,서양음악(클래식),공연 전시
자우림 단독 콘서트: MIDNIGHT EXPRESS [광주],2023.12.23,2023.12.23,김대중컨벤션센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229093_231101_134930.gif,콘서트,공연 전시
애기똥풀,2023.11.25,2023.12.16,광진어린이공연장,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229091_231101_134321.gif,뮤지컬,공연 전시
리더아벤트 Series Ⅶ: 슈만과 말러,2023.12.01,2023.12.01,푸르지오아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229090_231101_134042.gif,서양음악(클래식),공연 전시
"제21회 합창단 음악이있는마을 정기연주회, 진한서 칸타타: 행복한 왕자 [인천]",2023.11.19,2023.11.19,아트센터 인천,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229088_231101_133220.gif,서양음악(클래식),공연 전시
제25회 동구합창단 정기연주회 [대구],2023.11.23,2023.11.23,아양아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229082_231101_132217.png,서양음악(클래식),공연 전시
SC브라이트 코리아 베트남 마티네 콘서트,2023.11.27,2023.11.27,롯데콘서트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229081_231101_132046.jpg,서양음악(클래식),공연 전시
"리퀴드사운드 연희해체프로젝트 II, OffOn",2023.11.23,2023.11.24,남산골한옥마을,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229079_231101_131928.gif,한국음악(국악),공연 전시
김예은 피아노 독주회,2023.11.17,2023.11.17,금호아트홀 연세,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229077_231101_131459.gif,서양음악(클래식),공연 전시
"리케이댄스 bOK, 푸닥거리",2023.11.16,2023.11.17,성수아트홀(성수문화복지회관),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229076_231101_131148.gif,무용,공연 전시
아리랑랩소디 [동두천],2023.11.17,2023.11.17,동두천시민회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229075_231101_131054.gif,한국음악(국악),공연 전시
국립합창단 신진지휘자 초청연주회,2023.11.23,2023.11.23,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229073_231101_111718.gif,서양음악(클래식),공연 전시
"ONLY FOR YOU, 한예진 & 노선균 피아노 바이올린 듀오 [대구]",2023.11.25,2023.11.25,에이치아츠(H-Art),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229070_231101_111225.gif,서양음악(클래식),공연 전시
Cheers!: Year End Concert,2023.12.30,2023.12.30,예술의전당 [서울],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229068_231101_110802.gif,서양음악(클래식),공연 전시
Wynn 콘서트: Afternoon Tea #1,2023.11.19,2023.11.19,"오아스페이스(구, 스페이스 홍)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF229066_231101_110628.jpg,콘서트,공연 전시
"제1회 대구 창작 뮤지컬 페스타, 기억을걷다 리딩 콘서트",2023.12.01,2023.12.01,봉산문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229064_231101_110056.jpg,뮤지컬,공연 전시
THE BOYZ 2ND WORLD TOUR: ZENERATION ENCORE,2023.12.01,2023.12.03,올림픽공원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229062_231101_105228.jpg,콘서트,공연 전시
HK와 함께하는 행복나무플러스의 삶과 나눔 콘서트,2023.11.17,2023.11.17,롯데콘서트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229061_231101_104826.jpg,서양음악(클래식),공연 전시
From the New World [서산],2023.11.24,2023.11.24,서산시문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229058_231101_103823.gif,서양음악(클래식),공연 전시
리처드 용재 오닐 & 임동혁 듀오 리사이틀 [성남],2023.12.17,2023.12.17,성남아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229054_231101_102646.gif,서양음악(클래식),공연 전시
마술사 엘의 드라마틱 매직콘서트: 마술,2023.11.24,2023.11.24,동래문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229053_231101_102102.jfif,서커스/마술,공연 전시
"여원 1st FAN CONCERT, 행복 소통 창구",2023.11.25,2023.11.25,예스24 라이브홀 (구. 악스코리아),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229052_231101_101755.jpg,콘서트,공연 전시
나훈아 연말 콘서트: 12月에 IN DECEMBER [일산],2023.12.30,2023.12.31,킨텍스,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229051_231101_100958.jpg,콘서트,공연 전시
냉장고나라의 싱싱마을 코코몽: 동화 속 모험 [천안],2024.01.20,2024.01.27,홈플러스 [천안신방점],http://www.kopis.or.kr/upload/pfmPoster/PF_PF229050_231101_100746.jpg,뮤지컬,공연 전시
