category,title,info,roadAddress,lotNumberAddress,categoryName,homepage,image
여행,청도군자전거공원캠핑장,"캠핑,야영장",북 청도군 청도읍 유호리 39-15,"우편번호
714801복",경상북도 청도군,['http://www.cheongdorailbike.co.kr/'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170914_207%2F1505376772233psUv6_JPEG%2FCXSvToLPAFviw0Hltal7lh2e.jpg
여행,청도소싸움경기장,경기장,경북 청도군 화양읍 남성현로 348,삼신리 693-2복,경상북도 청도군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190919_297%2F1568866888297uMt81_JPEG%2FPmh8PAjeRyrCGmXkCaY0xk3Y.jpg
여행,부산송도해수욕장,"해수욕장,해변",,부산 서구 암남동복,부산광역시 서구,['http://www.bsseogu.go.kr/tour/board/view.bsseogu?boardId=BBS_0000078&menuCd=DOM_000000304011000000&startPage=1&dataSid=5006'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20231104_270%2F1699072248333jBbmb_JPEG%2Fecc7bf0f-7aca-11ee-9371-48df37e2c12c_03.jpg
여행,암남공원,"도시,테마공원",산 서구 암남동 산193,"우편번호
602030복",부산광역시 서구,['http://www.bsseogu.go.kr/tour/board/view.do?boardId=BBS_0000081&menuCd=DOM_000000304003000000&startPage=1&dataSid=5011'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_110%2F1441023274039GWwm9_JPEG%2F116272477746673_0.jpg
여행,일강 김철선생 기념관,"기념관,생가",전남 함평군 신광면 일강로 873-12,함정리 546-2복,전라남도 함평군,['http://www.ilgang.or.kr/'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fmoment-phinf.pstatic.net%2FMjAyMzAzMDJfNjYg%2FMDAxNjc3NzIzOTkyMjI0.Wc792SffTc226FfWw4at2OjJIAKcYUoDvS2b3ZO8on0g.WsvZjZE8XlsDHJxJQabg5Gn9rn199qj6sNOaHqkhhLkg.JPEG%2F2550bba6-1ba0-4b0c-b5e4-853f42a21371.jpg
여행,꽃무릇공원,"자연,생태공원",전남 함평군 해보면 용천사길 209,광암리 산48-1복,전라남도 함평군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzEwMDVfODIg%2FMDAxNjk2NDMzNzk2ODU1.xNJqONRz3ozyFcSTE0wCo4gqqDQJemcbhXTarqfmT3Eg.7D7HntGcjDy6JddpVcOVVwHYDfg9UH2EAEPllsjaZt4g.JPEG%2F1696433776509.jpg
여행,함평자동차극장,영화관,전남 함평군 함평읍 함장로 1160,내교리 828-56복,전라남도 함평군,['http://www.hpcc.co.kr/'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210305_4%2F16149253787793GYEW_JPEG%2FT1boZF3KBYxyTho5TpbOkAWo.jpg
여행,다대포해수욕장,"해수욕장,해변",,부산 사하구 다대동복,부산광역시 사하구,['https://www.saha.go.kr/tour/contents.do?mId=0101030000'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_186%2F1441045691672l7Oqd_JPEG%2F13491855_0.jpg
여행,을숙도생태공원낙동강하구에코센터,"자연,생태공원",부산 사하구 낙동남로 1240,하단동 1207-2복,부산광역시 사하구,['http://www.busan.go.kr/wetland/index'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20230627_16%2F1687853330455UrUdN_JPEG%2Fd7f81f2f-14c1-11ee-a676-505dac8c385b_03.jpg
여행,을숙도생태공원,"자연,생태공원",산 사하구 하단동 1207,"우편번호
604020복",부산광역시 사하구,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzEwMDhfMjM5%2FMDAxNjk2Njk1MjQ3MzE4.Eo0m8OiliRns_uNi33aFVkD9L6MR8IL1ktmTqXsddT0g.pGyFXFsWxDPyHaV5YwaSR5F3svrzMJT_di7R0YWej1Yg.JPEG%2FC5DC8B1E-5839-4F3D-A153-4B167F8AE0BF.jpeg
여행,을숙도 철새공원,"자연,생태공원",산 사하구 하단동 1209-1,"우편번호
604020복",부산광역시 사하구,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzEwMTJfNTYg%2FMDAxNjk3MTE0Nzk5OTUy.H-iEokt25AUMsKSNWmkvPF-Mfp0iGkPTCYh9jCTk9Nkg.b5MN-6zsOpQ6XudvaQn-KbIaNvJ81Vb9w3IzqovXfmQg.JPEG%2F20231012_162210.jpg.jpg
여행,감천문화마을,체험마을,부산 사하구 감내2로 203 감천문화마을안내센터,감천동 1-14복,부산광역시 사하구,['http://www.gamcheon.or.kr/'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_296%2F1441106775581HW1Yv_JPEG%2F137160528543605_0.jpeg
여행,신영,에어컨,강원 춘천시 애막골길20번길 9-1,석사동 756-12복,강원도 춘천시,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190916_122%2F15685847442259tjyi_JPEG%2FR2D8sq5iASymROGEDU4vxNcE.jpg
여행,철암탄광역사촌,전시관,강원 태백시 동태백로 406,철암동 403-59복,강원특별자치도 태백시,['http://www.cheolamart.com/'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fmoment-phinf.pstatic.net%2FMjAyMzEwMDFfMTg5%2FMDAxNjk2MTM5Mjg5MTQy.NVav6PAC_HqqlI63EUGOTratfAEX6scAwX3Zr9xnqXsg.u5_WAY8Sg1pwkGyIo30Xllqwg6NRjo8oYOzWqmL2fq8g.JPEG%2Fe6ee7d64-14b2-4deb-be6a-e05fea856618.jpg
여행,을지전망대,전망대,,강원 양구군 해안면 후리 621복,강원도 양구군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA5MDdfMTcy%2FMDAxNjk0MDQ4NTIzMDA3.H-Vn2IpIXUIxSFWJYeDgBeh11pZmRbfgMdNB7de43vwg.4P-yEc0SG9dzXVQgFIZpMft3QaJKA_H_MpByeSLsAX4g.PNG.halosoy%2Fimage.png
여행,태백석탄박물관,박물관,강원 태백시 천제단길 195,소도동 166복,강원특별자치도 태백시,['www.taebaek.go.kr/coalmuseum'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230525_143%2F1684974261718Tjfl8_JPEG%2F0%25BC%25AE%25C5%25BA%25B9%25DA%25B9%25B0%25B0%25FC_%25C0%25FC%25B0%25E6_1.jpg
여행,태백고생대자연사박물관,박물관,강원 태백시 태백로 2249 태백고생대자연사박물관,동점동 295복,강원특별자치도 태백시,['tour.taebaek.go.kr/tpmuseum'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_242%2F1441050253760uP8qy_JPEG%2F116954578327985_0.jpg
여행,무릉계곡,계곡,강원 동해시 삼화로 584 삼화사,삼화동 산267복,강원특별자치도 동해시,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_231%2F14409922366002we3J_JPEG%2F11491159_0.jpg
여행,통영시립박물관,박물관,경남 통영시 중앙로 65 통영시립박물관,도천동 28복,경상남도 통영시,['http://museum.tongyeong.go.kr/'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzEwMDJfMTY5%2FMDAxNjk2MjMzOTYwMzY5.7NzQGBbZTprqxuDCq5dK44EBdE3TN9lXWGaIs1lXB1Ag.9dfd8Q1Y5bHAGUYy0blHrqZ4bdyivfXt5W-9pw23u9Qg.JPEG%2F20231002_163140.jpg
여행,동백섬,섬,산 해운대구 우동 710-1,"우편번호
612020복",부산광역시 해운대구,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20230828_287%2F1693153025500aQ6aJ_JPEG%2F2900ab72-44f5-11ee-a107-a0369ffddda8_03.jpg
여행,해운대해수욕장,"해수욕장,해변",,부산 해운대구 우동복,부산광역시 해운대구,['http://sunnfun.haeundae.go.kr/'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_219%2F1440992305953sjrCF_JPEG%2F157155537056075_0.jpg
여행,전라남도농업박물관,박물관,전남 영암군 삼호읍 녹색로 653-11,나불리 306복,전라남도 영암군,['www.jam.go.kr'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_239%2F1441006909468GTXIP_JPEG%2F11621190_0.jpg
여행,팔봉산관광지,지역명소,원 홍천군 서면 어유포리 272-13,"우편번호
250856복",강원도 홍천군,['http://www.hongcheon.gangwon.kr/palbong/index.do'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzExMDFfMTk4%2FMDAxNjk4ODQxNTYyOTYy.LgkbiVDQUMMztO9VlcTzrlEyevgx7xj9qOF7ErDJFIsg.lddDhBQdCND9DYSTxeZjeKaO8S525z1NaZpwuNgxgx4g.JPEG%2F4FAAE100-F39F-4DCE-8FC8-E7863DEBCDCC.jpeg
여행,소노벨 비발디파크,"콘도,리조트",강원 홍천군 서면 한치골길 262,팔봉리 1290-2복,강원도 홍천군,['www.sonohotelsresorts.com/vp'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220218_257%2F1645171592039QF1qu_JPEG%2F%25BA%25F1%25B9%25DF%25B5%25F0%25C0%25FC%25B0%25E62.jpg
여행,인천상륙작전기념관,"기념관,생가",인천 연수구 청량로 138,옥련동 525-11복,인천광역시 연수구,['http://www.landing915.com/'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjA4MjZfOTQg%2FMDAxNjYxNDg0MjA2NjE1.NZWeaMWMXBa6RBit8Q_cH5bNeUG7QzQQZL0OPpLMlWwg.1W0iEnalJsHP1Syi6QoRdBt_Wl6Zu1H1BSloOEkqmbcg.JPEG%2F1661484176775.jpg
여행,인천도시역사관,박물관,인천 연수구 인천타워대로 238,송도동 24-7복,인천광역시 연수구,['https://www.incheon.go.kr/museum/index'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_65%2F1441015469259sdrGo_JPEG%2F107177508020564_0.jpg
여행,장호 어촌체험마을,체험마을,강원 삼척시 근덕면 장호항길 111,장호리 3-1복,강원도 삼척시,['http://jangho.seantour.com/'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190723_18%2F1563848669002o4D2A_JPEG%2FTH7uI4L_QwsUSNBi4lTiLlEg.jpeg.jpg
여행,초당동굴,동굴,,강원 삼척시 근덕면 금계리복,강원도 삼척시,[],
여행,제4땅굴,지역명소,강원 양구군 해안면 땅굴로 454,이현리 743복,강원도 양구군,['http://stour.ticketplay.zone'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_166%2F1441016487222DYB35_JPEG%2F126273574175767_0.jpg
여행,양구통일관,전시관,강원 양구군 해안면 해안서화로 35,후리 622복,강원도 양구군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_82%2F1440995291038VtCIk_GIF%2F11554245_0.gif
여행,통도환타지아,테마파크,경남 양산시 하북면 통도7길 68,순지리 472-1복,경상남도 양산시,['www.fantasia.co.kr'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180716_125%2F1531725967417gy2Io_JPEG%2F__1242.jpg
여행,평창백룡동굴,동굴,,강원 평창군 미탄면 마하리복,강원도 평창군,['http://pc.go.kr/cave'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180508_27%2F1525772802716uMev9_JPEG%2F%25F8%25AA_1000_2.jpg
여행,평창돌문화체험관,"체험,홍보관",강원 평창군 바위공원길 111,평창읍 중리 15-3복,강원도 평창군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzA4MjlfMjc3%2FMDAxNjkzMjg5MDcwMDQ5.TQHcOAHZaAFnHHEaUbi2zEDuakafKS63iYXjSzGo2v0g.5ljY4QUOWtEi1uSOBx7a8HmVFrOSO7kv7qgCcAE65r0g.JPEG%2F20230825_160605.jpg
여행,구곡폭포,폭포,강원 춘천시 남산면 강촌구곡길 254,강촌리 432복,강원도 춘천시,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_196%2F14409922880160wiId_JPEG%2F11491586_0.jpg
여행,청평사계곡,계곡,,강원 춘천시 북산면복,강원도 춘천시,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_100%2F1441045652542t0rX6_JPEG%2F13491600_0.jpg
여행,두타연,계곡,강원 양구군 방산면 두타연로 297,고방산리 1019복,강원도 양구군,['https://stour.ticketplay.zone/portal/index'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20230917_170%2F1694955739975L0Q72_JPEG%2F6e0716d5-555a-11ee-88f6-a0369ffddb8c_03.jpg
여행,한반도섬,근린공원,강원 양구군 양구읍 한반도섬길 76,고대리 647-1복,강원도 양구군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230220_228%2F1676883787573k9FpT_JPEG%2F20230220_103205.jpg
여행,속리산법주사자연관찰로,"관람,체험",충북 보은군 속리산면 법주사로 381,사내리 산28복,충청북도 보은군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fmoment-phinf.pstatic.net%2FMjAyMjEwMTNfMjM3%2FMDAxNjY1NjM4NTk3MzQ3.DTKLAsv_FWzC-6AmOqbsWNM-kkNmQ0bXzjak8NQCwNIg.4Hw8or323XC0a41ftMxPBJz9Ay17LVghhcncPIO7TMgg.JPEG%2F05c76fcd-b851-4693-8f0b-b5c1f8bc41bd.jpg
여행,동학농민혁명기념공원,근린공원,충북 보은군 보은읍 동학로 236-22,성족리 산16복,충청북도 보은군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzExMDJfMjA5%2FMDAxNjk4ODgzNzM2Njk0.R_kfUI5uaUDD7wyPBkVJeJUOd22vsVmMQSTDRuMpw5cg.0zCqpFGQbjJTDfS2cQu6G7xUdpUDh16c8PSFE_HfweEg.JPEG.yookjihye%2FIMG_2915.jpg
여행,함평엑스포공원,"자연,생태공원",전남 함평군 함평읍 곤재로 27,수호리 1153-1복,전라남도 함평군,['www.hampyeong.go.kr/expopark'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20231105_193%2F1699163789143Xp8BW_JPEG%2F0f705df9-7ba0-11ee-95cd-a0369ffbf8a4_03.jpg
여행,쌍근 어촌체험마을,체험마을,,경남 거제시 남부면 탑포리복,경상남도 거제시,['http://www.쌍근어촌체험마을.kr'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_102%2F1441043247816uq7fg_JPEG%2F157155536865411_0.jpg
여행,대성리국민관광지,유원지,기 가평군 청평면 대성리 601-1,"우편번호
477812복",경기도 가평군,['http://www.hanpens.net/tour/index.html?tr_no=434#rest'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fmoment-phinf.pstatic.net%2FMjAyMzA3MDdfMTU1%2FMDAxNjg4NzM5OTE5MDU1.tawsKrl1EQXicqfJivUfEbksRFnV_hwnzjRqA6R7hbYg.41N9QlT7AyvQ-3NIg6OHqBp6uerKDY8S2XhU89QeAxQg.JPEG%2F357ae80e-221d-43ce-b278-e3a092d17332.jpg
여행,산장국민관광지,"관람,체험",경기 가평군 상면 덕현산장길 71,덕현리 산74-75복,경기도 가평군,['http://www.gpfmc.or.kr/sanjang/'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzExMDVfMTAw%2FMDAxNjk5MTQ3NjAyMzM1.HZpj332BW9enRMq6uIeUE8bwQbTA_QN351A_1YVbLOsg.doaKUAwys20wHRu4NRZIPnZLDZm6O1MjiEjaL7nhz3wg.JPEG%2F20231104_173515.jpg
여행,용문산관광단지,"관람,체험",기 양평군 용문면 신점리 515-2,"우편번호
476844복",경기도 양평군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20230816_21%2F1692147149441O5pnK_JPEG%2F2c08fe9d-3bcf-11ee-aeb5-d4f5ef58ac88_03.jpg
여행,두물머리,자연명소,,경기 양평군 양서면 양수리복,경기도 양평군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_119%2F1441045595325QjsPf_JPEG%2F13491272_0.jpg
여행,세미원,"식물원,수목원",경기 양평군 양서면 양수로 93,용담리 428-8복,경기도 양평군,['www.semiwon.or.kr'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220830_49%2F1661822677885AenKg_JPEG%2F%25BC%25F6%25B7%25C3.JPG
여행,한국차문화공원,"도시,테마공원",전남 보성군 보성읍 녹차로 775,봉산리 1197복,전라남도 보성군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzEwMDRfNjcg%2FMDAxNjk2MzcxMDEyNDMy.4aE3eZvdyNgXoXL83g_TeuEntLQ0lU-9lC0inFCjc8gg.1R4xSuteFSMakTw5c5KpsqgElQaPVdLuUCQLT57LNNwg.JPEG%2F92E915AD-1BBC-45EC-A110-BA7B9E9F59E0.jpeg
여행,미사경정공원,"도시,테마공원",기 하남시 미사동 15,"우편번호
465140복",경기도 하남시,['http://www.krace.or.kr/contents/company/mapMisariPage.do'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20231104_101%2F1699074794942kf7r3_JPEG%2Fdac3b88a-7ad0-11ee-8fa1-48df37ae3dc4_03.jpg
여행,고석정,지역명소,강원 철원군 동송읍 태봉로 1825,장흥리 725-13복,강원도 철원군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190921_276%2F1569075984636cH5aW_JPEG%2Ff5CcR7QcJSBxyCMhumQ9saAD.jpg
여행,경상남도수목원,"식물원,수목원",경남 진주시 이반성면 수목원로 386 경상남도수목원,대천리 482-1복,경상남도 진주시,['http://www.gyeongnam.go.kr/tree/index.gyeong'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_17%2F1441025916424crQdU_JPEG%2F13349901_0.jpg
여행,통일전망대,전망대,강원 고성군 현내면 금강산로 481,마차진리 188복,강원도 고성군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210531_25%2F1622447726744YhrUh_JPEG%2F-70z5ZSs11tdbDbz4n9tSccu.jpg
여행,화진포 역사안보전시관,전시관,강원 고성군 이승만별장길 33,현내면 죽정리 산1-3복,강원도 고성군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzExMDdfNzcg%2FMDAxNjk5MzQ2NDE5ODkw.mc4e0apxUuqC_O1qpN2fN5F18vhH90tiDWicpNQfXewg.sgcj85Xqv0pR7vI6S73LJO3aCPsIu8uuR7_0zxuuVncg.JPEG%2F20231107_121158.jpg.jpg
여행,화진포해양박물관,박물관,강원 고성군 화진포길 412 화진포해양박물관,현내면 초도리 94-1복,강원도 고성군,['www.gwgs.go.kr/prog'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_13%2F144103249972497nSb_JPEG%2F157155536823088_0.jpg
여행,CU 보은삼년산성점,편의점,충북 보은군 보은읍 보청대로 1686 음식점 (풍취리) 음식점,풍취리 19-1복,충청북도 보은군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200109_34%2F1578536934584lARkQ_PNG%2FG4sy524RQNZsd00KCNdMc-Oy.png
여행,보은우당고택,문화재,,충북 보은군 장안면 개안리복,충청북도 보은군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_83%2F1441019320572pj6wO_JPEG%2F19856525_0.jpg
여행,성옥기념관,전시관,전남 목포시 영산로 11,유달동 4-2복,전라남도 목포시,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzExMDdfMjQy%2FMDAxNjk5MzY0MDA1NjM3.FONynaAc-LOJSzC6T89uIf51coULo1YBsNDQusVBk1sg.nYA7R7AHKhsaoxGtnLHWKCVxo-DMvWNGP3AnX-YhYwwg.JPEG.yangklee%2F20231031_133318.jpg
여행,목포중앙교회,개신교,전남 목포시 영산로 5 동본원사목포별관,무안동 2-4복,전라남도 목포시,[],
여행,유현문화관광지,"관람,체험",강원 횡성군 경강로유현1길 50,서원면 유현리 1122-2복,강원도 횡성군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA3MjVfMjM4%2FMDAxNTk1Njc4NDU3ODkz.MNM1V_rV_brZ7HHf8ipSqUXGLgPYCCmygmBEh2ls-8Ig.CEP6VLRtk_2FDSU1BUBOrUYfIV5wq5MGXR_ZAGyvHgEg.JPEG.jun_eun_love%2Foutput_771741798.jpg
여행,유달산,산,남 목포시 죽교동 산27-3,"우편번호
530010복",전라남도 목포시,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_67%2F14409922757334biyc_JPEG%2F11491499_0.jpg
여행,서산동시화골목길,"거리,골목",전남 목포시 보리마당로 14,서산동 13-2복,전라남도 목포시,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMzEwMjJfMTYy%2FMDAxNjk3OTc1MTI3MTAw._flyR3uIqmS7MXnapnxX3efh1h29WHdZZHZGU2dd17Ag.i7v0R-WJt3qqvoRQayv0SXABhAj42iZIn8AwCxKQcGsg.JPEG%2F20231002_173409.jpg
여행,용연동굴,동굴,강원 태백시 태백로 283-29 용연동굴,화전동 산47-69복,강원특별자치도 태백시,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230525_98%2F1684973580700oGarN_JPEG%2F4CD20438-6EF7-4E4F-B024-7A632ABF4B1F.jpeg
여행,용현자연휴양림,"휴양림,산림욕장",남 서산시 운산면 용현리 산2-37,"우편번호
356833복",충청남도 서산시,['https://www.foresttrip.go.kr/indvz/main.do?hmpgId=0220'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_200%2F1441039793003PMwDa_JPEG%2F11797712_0.jpg
여행,해미읍성,문화재,,충남 서산시 해미면 읍내리복,충청남도 서산시,['http://cul.seosan.go.kr/public/index.do'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200328_260%2F1585363037243vyXEJ_JPEG%2FA0hA6IUYfzB4L5syDrpccFYL.jpg
여행,통도사,"절,사찰",경남 양산시 하북면 통도사로 108,지산리 583복,경상남도 양산시,['www.tongdosa.or.kr'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160104_222%2F1451872482626b84QL_JPEG%2F176054508461501_0.jpeg
여행,진안가위박물관,박물관,전북 진안군 진안읍 마이산로 258,단양리 690-4복,전라북도 진안군,['https://www.jinan.go.kr/scissormuseum/'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzEwMjhfMTYz%2FMDAxNjk4NDIxMjAyNzM5.Rf-ow7_4y0BYruwFlgA-DD-EM-n9EM4IaKaGy49Vgkcg.kffGkZUD2YWbwFmqyuVDS6QhSD6V6QkOtz4ZKSzimQ0g.JPEG.byuleebabo%2FIMG_0899.JPG
여행,장성호관광지,지역명소,남 장성군 북하면 쌍웅리 273,"우편번호
515853복",전라남도 장성군,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fmoment-phinf.pstatic.net%2FMjAyMjEyMTlfMTEw%2FMDAxNjcxNDI0MDk0ODMw.jZ1Pj3PzMelNWCMV21FxfKRhqbgIKvg_-4E-n8dVeeIg.e17B_zStgrS3C-Pa8fBucnbhyL63NGZOIYTXqeFLTgQg.JPEG%2Fe12da9c3-ca8d-4189-9210-bc4bd1b82625.jpg
여행,홍길동 테마파크,테마공원,남 장성군 황룡면 아곡리 384,"우편번호
515812복",전라남도 장성군,['www.jangseong.go.kr/home'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzA4MTdfMjQz%2FMDAxNjkyMjM5MDA4NTQw.VnV7zmX2pnA7A2Ao0jzbm-BT_U5VHHFx0yL17lvLVqQg.B__E0Mo7bD4vMXX9hSxQElrLSAdMI7O0NszPSpedvvgg.JPEG.inbongdory4%2F44333320220729-b_DSC00626.jpg
