categoryName,gameDate,gameDateTime,homeTeamName,homeTeamScore,awayTeamName,awayTeamScore,winner,statusCode,statusInfo,cancel,suspended,reversedHomeAway,homeTeamEmblemUrl,awayTeamEmblemUrl,title,info,category,category_name
수페르리가,2023-12-05,2023-12-05T03:00:00,미트윌란,0,비보르,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/38415.png,https://sports-phinf.pstatic.net/team/wfootball/default/1288.png,수페르리가,"비보르, 미트윌란",스포츠,축구
세리에 A,2023-12-05,2023-12-05T04:45:00,토리노,0,아탈란타,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/27038.png,https://sports-phinf.pstatic.net/team/wfootball/default/26364.png,세리에 A,"아탈란타, 토리노",스포츠,축구
프리미어리그,2023-12-06,2023-12-06T04:30:00,울버햄튼,0,번리,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/44.png,https://sports-phinf.pstatic.net/team/wfootball/default/70.png,프리미어리그,"번리, 울버햄튼",스포츠,축구
프리미어리그,2023-12-06,2023-12-06T05:15:00,루턴,0,아스널,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/10.png,https://sports-phinf.pstatic.net/team/wfootball/default/1006.png,프리미어리그,"아스널, 루턴",스포츠,축구
유로파리그,2023-12-07,2023-12-07T04:00:00,비야레알,0,마카비 하이파,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/38295.png,https://sports-phinf.pstatic.net/team/wfootball/default/5197.png,유로파리그,"마카비 하이파, 비야레알",스포츠,축구
프리미어리그,2023-12-07,2023-12-07T04:30:00,브라이튼,0,브렌트포드,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/6795.png,https://sports-phinf.pstatic.net/team/wfootball/default/48.png,프리미어리그,"브렌트포드, 브라이튼",스포츠,축구
프리미어리그,2023-12-07,2023-12-07T04:30:00,풀럼,0,노팅엄,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/55.png,https://sports-phinf.pstatic.net/team/wfootball/default/15.png,프리미어리그,"노팅엄, 풀럼",스포츠,축구
프리미어리그,2023-12-07,2023-12-07T04:30:00,셰필드,0,리버풀,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/37.png,https://sports-phinf.pstatic.net/team/wfootball/default/9.png,프리미어리그,"리버풀, 셰필드",스포츠,축구
프리미어리그,2023-12-07,2023-12-07T04:30:00,팰리스,0,본머스,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/5.png,https://sports-phinf.pstatic.net/team/wfootball/default/23.png,프리미어리그,"본머스, 팰리스",스포츠,축구
프리미어리그,2023-12-07,2023-12-07T05:15:00,아스톤 빌라,0,맨시티,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/2.png,https://sports-phinf.pstatic.net/team/wfootball/default/11.png,프리미어리그,"맨시티, 아스톤 빌라",스포츠,축구
프리미어리그,2023-12-07,2023-12-07T05:15:00,맨유,0,첼시,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/12.png,https://sports-phinf.pstatic.net/team/wfootball/default/4.png,프리미어리그,"첼시, 맨유",스포츠,축구
에레디비시,2023-12-08,2023-12-08T02:45:00,PSV 에인트호번,0,헤이렌베인,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26321.png,https://sports-phinf.pstatic.net/team/wfootball/default/26325.png,에레디비시,"헤이렌베인, PSV 에인트호번",스포츠,축구
프리미어리그,2023-12-08,2023-12-08T04:30:00,에버턴,0,뉴캐슬,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/8.png,https://sports-phinf.pstatic.net/team/wfootball/default/31.png,프리미어리그,"뉴캐슬, 에버턴",스포츠,축구
에레디비시,2023-12-08,2023-12-08T05:00:00,페예노르트,0,볼렌담,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26323.png,https://sports-phinf.pstatic.net/team/wfootball/default/2968.png,에레디비시,"볼렌담, 페예노르트",스포츠,축구
프리미어리그,2023-12-08,2023-12-08T05:15:00,토트넘,0,웨스트햄,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/19.png,https://sports-phinf.pstatic.net/team/wfootball/default/43.png,프리미어리그,"웨스트햄, 토트넘",스포츠,축구
에레디비시,2023-12-09,2023-12-09T04:00:00,트벤테,0,엑셀시오르,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26322.png,https://sports-phinf.pstatic.net/team/wfootball/default/38134.png,에레디비시,"엑셀시오르, 트벤테",스포츠,축구
세리에 A,2023-12-09,2023-12-09T04:45:00,유벤투스,0,나폴리,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26359.png,https://sports-phinf.pstatic.net/team/wfootball/default/26370.png,세리에 A,"나폴리, 유벤투스",스포츠,축구
프리미어리그,2023-12-09,2023-12-09T21:30:00,팰리스,0,리버풀,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/5.png,https://sports-phinf.pstatic.net/team/wfootball/default/9.png,프리미어리그,"리버풀, 팰리스",스포츠,축구
세리에 A,2023-12-09,2023-12-09T23:00:00,베로나,0,라치오,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/27648.png,https://sports-phinf.pstatic.net/team/wfootball/default/26362.png,세리에 A,"라치오, 베로나",스포츠,축구
분데스리가,2023-12-09,2023-12-09T23:30:00,도르트문트,0,라이프치히,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26261.png,https://sports-phinf.pstatic.net/team/wfootball/default/61019.png,분데스리가,"라이프치히, 도르트문트",스포츠,축구
분데스리가,2023-12-09,2023-12-09T23:30:00,우니온 베를린,0,묀헨글라트바흐,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/2547.png,https://sports-phinf.pstatic.net/team/wfootball/default/26259.png,분데스리가,"묀헨글라트바흐, 우니온 베를린",스포츠,축구
분데스리가,2023-12-09,2023-12-09T23:30:00,프랑크푸르트,0,바이에른 뮌헨,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26460.png,https://sports-phinf.pstatic.net/team/wfootball/default/26247.png,분데스리가,"바이에른 뮌헨, 프랑크푸르트",스포츠,축구
분데스리가,2023-12-09,2023-12-09T23:30:00,볼프스부르크,0,프라이부르크,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26257.png,https://sports-phinf.pstatic.net/team/wfootball/default/26461.png,분데스리가,"프라이부르크, 볼프스부르크",스포츠,축구
분데스리가,2023-12-09,2023-12-09T23:30:00,쾰른,0,마인츠,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26260.png,https://sports-phinf.pstatic.net/team/wfootball/default/32676.png,분데스리가,"마인츠, 쾰른",스포츠,축구
분데스리가,2023-12-09,2023-12-09T23:30:00,호펜하임,0,보훔,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/48490.png,https://sports-phinf.pstatic.net/team/wfootball/default/2542.png,분데스리가,"보훔, 호펜하임",스포츠,축구
분데스리가,2023-12-09,2023-12-09T23:30:00,베르더 브레멘,0,아우크스부르크,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26252.png,https://sports-phinf.pstatic.net/team/wfootball/default/32656.png,분데스리가,"아우크스부르크, 베르더 브레멘",스포츠,축구
분데스리가,2023-12-09,2023-12-09T23:30:00,슈투트가르트,0,레버쿠젠,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26250.png,https://sports-phinf.pstatic.net/team/wfootball/default/26256.png,분데스리가,"레버쿠젠, 슈투트가르트",스포츠,축구
분데스리가,2023-12-09,2023-12-09T23:30:00,하이덴하임,0,다름슈타트,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/5885.png,https://sports-phinf.pstatic.net/team/wfootball/default/32493.png,분데스리가,"다름슈타트, 하이덴하임",스포츠,축구
프리미어리그,2023-12-10,2023-12-10T00:00:00,브라이튼,0,번리,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/6795.png,https://sports-phinf.pstatic.net/team/wfootball/default/70.png,프리미어리그,"번리, 브라이튼",스포츠,축구
프리미어리그,2023-12-10,2023-12-10T00:00:00,맨유,0,본머스,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/12.png,https://sports-phinf.pstatic.net/team/wfootball/default/23.png,프리미어리그,"본머스, 맨유",스포츠,축구
프리미어리그,2023-12-10,2023-12-10T00:00:00,셰필드,0,브렌트포드,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/37.png,https://sports-phinf.pstatic.net/team/wfootball/default/48.png,프리미어리그,"브렌트포드, 셰필드",스포츠,축구
프리미어리그,2023-12-10,2023-12-10T00:00:00,울버햄튼,0,노팅엄,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/44.png,https://sports-phinf.pstatic.net/team/wfootball/default/15.png,프리미어리그,"노팅엄, 울버햄튼",스포츠,축구
세리에 A,2023-12-10,2023-12-10T02:00:00,아탈란타,0,AC 밀란,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26364.png,https://sports-phinf.pstatic.net/team/wfootball/default/26368.png,세리에 A,"AC 밀란, 아탈란타",스포츠,축구
프리미어리그,2023-12-10,2023-12-10T02:30:00,아스톤 빌라,0,아스널,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/2.png,https://sports-phinf.pstatic.net/team/wfootball/default/1006.png,프리미어리그,"아스널, 아스톤 빌라",스포츠,축구
에레디비시,2023-12-10,2023-12-10T02:45:00,아약스,0,로테르담,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26320.png,https://sports-phinf.pstatic.net/team/wfootball/default/26327.png,에레디비시,"로테르담, 아약스",스포츠,축구
에레디비시,2023-12-10,2023-12-10T04:00:00,즈볼러,0,네이메헨,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/27734.png,https://sports-phinf.pstatic.net/team/wfootball/default/26331.png,에레디비시,"네이메헨, 즈볼러",스포츠,축구
세리에 A,2023-12-10,2023-12-10T04:45:00,인터 밀란,0,우디네세,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/6136.png,https://sports-phinf.pstatic.net/team/wfootball/default/26360.png,세리에 A,"우디네세, 인터 밀란",스포츠,축구
에레디비시,2023-12-10,2023-12-10T05:00:00,알크마르,0,알메러 시티,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26464.png,https://sports-phinf.pstatic.net/team/wfootball/default/2990.png,에레디비시,"알메러 시티, 알크마르",스포츠,축구
에레디비시,2023-12-10,2023-12-10T20:15:00,고 어헤드,0,위트레흐트,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/32934.png,https://sports-phinf.pstatic.net/team/wfootball/default/26334.png,에레디비시,"위트레흐트, 고 어헤드",스포츠,축구
세리에 A,2023-12-10,2023-12-10T20:30:00,프로시노네,0,토리노,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/51718.png,https://sports-phinf.pstatic.net/team/wfootball/default/27038.png,세리에 A,"토리노, 프로시노네",스포츠,축구
에레디비시,2023-12-10,2023-12-10T22:30:00,포르튀나,0,발베이크,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/2957.png,https://sports-phinf.pstatic.net/team/wfootball/default/2956.png,에레디비시,"발베이크, 포르튀나",스포츠,축구
프리미어리그,2023-12-10,2023-12-10T23:00:00,에버턴,0,첼시,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/8.png,https://sports-phinf.pstatic.net/team/wfootball/default/4.png,프리미어리그,"첼시, 에버턴",스포츠,축구
프리미어리그,2023-12-10,2023-12-10T23:00:00,풀럼,0,웨스트햄,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/55.png,https://sports-phinf.pstatic.net/team/wfootball/default/43.png,프리미어리그,"웨스트햄, 풀럼",스포츠,축구
프리미어리그,2023-12-10,2023-12-10T23:00:00,루턴,0,맨시티,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/10.png,https://sports-phinf.pstatic.net/team/wfootball/default/11.png,프리미어리그,"맨시티, 루턴",스포츠,축구
리그 1,2023-12-10,2023-12-10T23:00:00,PSG,0,낭트,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26339.png,https://sports-phinf.pstatic.net/team/wfootball/default/26350.png,리그 1,"낭트, PSG",스포츠,축구
리그 1,2023-12-10,2023-12-10T23:00:00,스트라스부르,0,르아브르 AC,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26354.png,https://sports-phinf.pstatic.net/team/wfootball/default/1662.png,리그 1,"르아브르 AC, 스트라스부르",스포츠,축구
리그 1,2023-12-10,2023-12-10T23:00:00,스타드 렌,0,모나코,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26349.png,https://sports-phinf.pstatic.net/team/wfootball/default/26343.png,리그 1,"모나코, 스타드 렌",스포츠,축구
리그 1,2023-12-10,2023-12-10T23:00:00,로리앙,0,마르세유,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26469.png,https://sports-phinf.pstatic.net/team/wfootball/default/26344.png,리그 1,"마르세유, 로리앙",스포츠,축구
리그 1,2023-12-10,2023-12-10T23:00:00,리옹,0,툴루즈,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26345.png,https://sports-phinf.pstatic.net/team/wfootball/default/26346.png,리그 1,"툴루즈, 리옹",스포츠,축구
리그 1,2023-12-10,2023-12-10T23:00:00,니스,0,랭스,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/27462.png,https://sports-phinf.pstatic.net/team/wfootball/default/41053.png,리그 1,"랭스, 니스",스포츠,축구
리그 1,2023-12-10,2023-12-10T23:00:00,클레르몽,0,릴,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/1680.png,https://sports-phinf.pstatic.net/team/wfootball/default/27372.png,리그 1,"릴, 클레르몽",스포츠,축구
리그 1,2023-12-10,2023-12-10T23:00:00,FC 메스,0,브레스투아,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/6832.png,https://sports-phinf.pstatic.net/team/wfootball/default/1715.png,리그 1,"브레스투아, FC 메스",스포츠,축구
리그 1,2023-12-10,2023-12-10T23:00:00,몽펠리에,0,랑스,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/26351.png,https://sports-phinf.pstatic.net/team/wfootball/default/26342.png,리그 1,"랑스, 몽펠리에",스포츠,축구
세리에 A,2023-12-10,2023-12-10T23:00:00,몬차,0,제노아,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wfootball/default/2729.png,https://sports-phinf.pstatic.net/team/wfootball/default/6894.png,세리에 A,"제노아, 몬차",스포츠,축구
NBA,2023-11-10,2023-11-10T09:00:00,인디애나,84,밀워키,81,HOME,STARTED,3쿼터,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/IND.png,https://sports-phinf.pstatic.net/team/nba/default/MIL.png,NBA,"밀워키, 인디애나",스포츠,농구
NBA,2023-11-10,2023-11-10T11:30:00,올랜도,0,애틀랜타,0,DRAW,BEFORE,1쿼터,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/ORL.png,https://sports-phinf.pstatic.net/team/nba/default/ATL.png,NBA,"애틀랜타, 올랜도",스포츠,농구
여자프로농구,2023-11-10,2023-11-10T19:00:00,신한은행,0,BNK 썸,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wkbl/default/07.png,https://sports-phinf.pstatic.net/team/wkbl/default/11.png,여자프로농구,"BNK 썸, 신한은행",스포츠,농구
프로농구,2023-11-10,2023-11-10T19:00:00,원주 DB,0,안양 정관장,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/kbl/default/16.png,https://sports-phinf.pstatic.net/team/kbl/default/70.png,프로농구,"안양 정관장, 원주 DB",스포츠,농구
프로농구,2023-11-10,2023-11-10T19:00:00,창원 LG,0,부산 KCC,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/kbl/default/50.png,https://sports-phinf.pstatic.net/team/kbl/default/60.png,프로농구,"부산 KCC, 창원 LG",스포츠,농구
NBA,2023-11-11,2023-11-11T09:00:00,디트로이트,0,필라델피아,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/DET.png,https://sports-phinf.pstatic.net/team/nba/default/PHI.png,NBA,"필라델피아, 디트로이트",스포츠,농구
NBA,2023-11-11,2023-11-11T09:00:00,워싱턴,0,샬럿,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/WAS.png,https://sports-phinf.pstatic.net/team/nba/default/CHA.png,NBA,"샬럿, 워싱턴",스포츠,농구
NBA,2023-11-11,2023-11-11T09:30:00,보스턴,0,브루클린,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/BOS.png,https://sports-phinf.pstatic.net/team/nba/default/BKN.png,NBA,"브루클린, 보스턴",스포츠,농구
NBA,2023-11-11,2023-11-11T10:00:00,휴스턴,0,뉴올리언즈,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/HOU.png,https://sports-phinf.pstatic.net/team/nba/default/NO.png,NBA,"뉴올리언즈, 휴스턴",스포츠,농구
NBA,2023-11-11,2023-11-11T10:00:00,멤피스,0,유타,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/MEM.png,https://sports-phinf.pstatic.net/team/nba/default/UTA.png,NBA,"유타, 멤피스",스포츠,농구
NBA,2023-11-11,2023-11-11T10:00:00,샌안토니오,0,미네소타,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/SA.png,https://sports-phinf.pstatic.net/team/nba/default/MIN.png,NBA,"미네소타, 샌안토니오",스포츠,농구
NBA,2023-11-11,2023-11-11T10:30:00,댈러스,0,LA클리퍼스,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/DAL.png,https://sports-phinf.pstatic.net/team/nba/default/LAC.png,NBA,"LA클리퍼스, 댈러스",스포츠,농구
NBA,2023-11-11,2023-11-11T12:00:00,피닉스,0,LA레이커스,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/PHO.png,https://sports-phinf.pstatic.net/team/nba/default/LAL.png,NBA,"LA레이커스, 피닉스",스포츠,농구
NBA,2023-11-11,2023-11-11T12:00:00,새크라멘토,0,오클라호마,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/SAC.png,https://sports-phinf.pstatic.net/team/nba/default/OKC.png,NBA,"오클라호마, 새크라멘토",스포츠,농구
프로농구,2023-11-11,2023-11-11T14:00:00,서울 삼성,0,서울 SK,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/kbl/default/35.png,https://sports-phinf.pstatic.net/team/kbl/default/55.png,프로농구,"서울 SK, 서울 삼성",스포츠,농구
프로농구,2023-11-11,2023-11-11T14:00:00,대구 한국가스공사,0,고양 소노,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/kbl/default/64.png,https://sports-phinf.pstatic.net/team/kbl/default/66.png,프로농구,"고양 소노, 대구 한국가스공사",스포츠,농구
프로농구,2023-11-11,2023-11-11T16:00:00,수원 KT,0,울산 현대모비스,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/kbl/default/06.png,https://sports-phinf.pstatic.net/team/kbl/default/10.png,프로농구,"울산 현대모비스, 수원 KT",스포츠,농구
여자프로농구,2023-11-11,2023-11-11T18:00:00,KB스타즈,0,삼성생명,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wkbl/default/01.png,https://sports-phinf.pstatic.net/team/wkbl/default/03.png,여자프로농구,"삼성생명, KB스타즈",스포츠,농구
NBA,2023-11-12,2023-11-12T08:00:00,올랜도,0,밀워키,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/ORL.png,https://sports-phinf.pstatic.net/team/nba/default/MIL.png,NBA,"밀워키, 올랜도",스포츠,농구
NBA,2023-11-12,2023-11-12T09:00:00,보스턴,0,토론토,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/BOS.png,https://sports-phinf.pstatic.net/team/nba/default/TOR.png,NBA,"토론토, 보스턴",스포츠,농구
NBA,2023-11-12,2023-11-12T09:30:00,애틀랜타,0,마이애미,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/ATL.png,https://sports-phinf.pstatic.net/team/nba/default/MIA.png,NBA,"마이애미, 애틀랜타",스포츠,농구
NBA,2023-11-12,2023-11-12T10:30:00,골든스테이트,0,클리블랜드,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/GS.png,https://sports-phinf.pstatic.net/team/nba/default/CLE.png,NBA,"클리블랜드, 골든스테이트",스포츠,농구
프로농구,2023-11-12,2023-11-12T14:00:00,원주 DB,0,서울 SK,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/kbl/default/16.png,https://sports-phinf.pstatic.net/team/kbl/default/55.png,프로농구,"서울 SK, 원주 DB",스포츠,농구
프로농구,2023-11-12,2023-11-12T14:00:00,안양 정관장,0,창원 LG,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/kbl/default/70.png,https://sports-phinf.pstatic.net/team/kbl/default/50.png,프로농구,"창원 LG, 안양 정관장",스포츠,농구
프로농구,2023-11-12,2023-11-12T16:00:00,고양 소노,0,부산 KCC,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/kbl/default/66.png,https://sports-phinf.pstatic.net/team/kbl/default/60.png,프로농구,"부산 KCC, 고양 소노",스포츠,농구
여자프로농구,2023-11-12,2023-11-12T18:00:00,하나원큐,0,BNK 썸,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wkbl/default/09.png,https://sports-phinf.pstatic.net/team/wkbl/default/11.png,여자프로농구,"BNK 썸, 하나원큐",스포츠,농구
NBA,2023-11-13,2023-11-13T02:00:00,뉴욕,0,샬럿,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/NY.png,https://sports-phinf.pstatic.net/team/nba/default/CHA.png,NBA,"샬럿, 뉴욕",스포츠,농구
NBA,2023-11-13,2023-11-13T05:00:00,브루클린,0,워싱턴,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/BKN.png,https://sports-phinf.pstatic.net/team/nba/default/WAS.png,NBA,"워싱턴, 브루클린",스포츠,농구
NBA,2023-11-13,2023-11-13T05:30:00,LA클리퍼스,0,멤피스,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/LAC.png,https://sports-phinf.pstatic.net/team/nba/default/MEM.png,NBA,"멤피스, LA클리퍼스",스포츠,농구
NBA,2023-11-13,2023-11-13T08:00:00,필라델피아,0,인디애나,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/PHI.png,https://sports-phinf.pstatic.net/team/nba/default/IND.png,NBA,"인디애나, 필라델피아",스포츠,농구
NBA,2023-11-13,2023-11-13T09:00:00,시카고,0,디트로이트,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/CHI.png,https://sports-phinf.pstatic.net/team/nba/default/DET.png,NBA,"디트로이트, 시카고",스포츠,농구
NBA,2023-11-13,2023-11-13T09:00:00,휴스턴,0,덴버,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/HOU.png,https://sports-phinf.pstatic.net/team/nba/default/DEN.png,NBA,"덴버, 휴스턴",스포츠,농구
NBA,2023-11-13,2023-11-13T09:00:00,뉴올리언즈,0,댈러스,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/NO.png,https://sports-phinf.pstatic.net/team/nba/default/DAL.png,NBA,"댈러스, 뉴올리언즈",스포츠,농구
NBA,2023-11-13,2023-11-13T09:00:00,샌안토니오,0,마이애미,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/SA.png,https://sports-phinf.pstatic.net/team/nba/default/MIA.png,NBA,"마이애미, 샌안토니오",스포츠,농구
NBA,2023-11-13,2023-11-13T10:00:00,피닉스,0,오클라호마,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/PHO.png,https://sports-phinf.pstatic.net/team/nba/default/OKC.png,NBA,"오클라호마, 피닉스",스포츠,농구
NBA,2023-11-13,2023-11-13T10:30:00,골든스테이트,0,미네소타,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/GS.png,https://sports-phinf.pstatic.net/team/nba/default/MIN.png,NBA,"미네소타, 골든스테이트",스포츠,농구
NBA,2023-11-13,2023-11-13T12:00:00,LA레이커스,0,포틀랜드,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/LAL.png,https://sports-phinf.pstatic.net/team/nba/default/POR.png,NBA,"포틀랜드, LA레이커스",스포츠,농구
여자프로농구,2023-11-13,2023-11-13T19:00:00,신한은행,0,삼성생명,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/wkbl/default/07.png,https://sports-phinf.pstatic.net/team/wkbl/default/03.png,여자프로농구,"삼성생명, 신한은행",스포츠,농구
프로농구,2023-11-13,2023-11-13T19:00:00,울산 현대모비스,0,수원 KT,0,DRAW,BEFORE,경기전,False,False,False,https://sports-phinf.pstatic.net/team/kbl/default/10.png,https://sports-phinf.pstatic.net/team/kbl/default/06.png,프로농구,"수원 KT, 울산 현대모비스",스포츠,농구
NBA,2023-11-14,2023-11-14T09:30:00,보스턴,0,뉴욕,0,DRAW,BEFORE,,False,False,True,https://sports-phinf.pstatic.net/team/nba/default/BOS.png,https://sports-phinf.pstatic.net/team/nba/default/NY.png,NBA,"뉴욕, 보스턴",스포츠,농구
